Volume(mm),Year,Station_Code,Data_Type,Date_x,Month,Measurer,Daily_max_vol,Day_max_vol,Rain_days,Monthly_total_vol,Annual_vol,Vol_fortnight1_x,Vol_fortnight2_x,Vol_week1_x,Vol_week2_x,Vol_week3_x,Vol_week4_x,Day01,Day02,Day03,Day04,Day05,Day06,Day07,Day08,Day09,Day10,Day11,Day12,Day13,Day14,Day15,Day16,Day17,Day18,Day19,Day20,Day21,Day22,Day23,Day24,Day25,Day26,Day27,Day28,Day29,Day30,Day31,Date_y,River position (m),Monthly_total_vol ,Vol_fortnight1_y,Vol_fortnight2_y,Vf_mean,Vol_week1_y,Vol_week2_y,Vol_week3_y,Vol_week4_y,Vw_mean,Select
1513.7,2005.0,2951010.0,Raw,2005-10-01,October,Pluviometer,56.4,5.0,13.0,296.5,,197.5,99.0,141.9,55.6,52.4,46.6,0.0,0.0,0.0,41.2,56.4,1.0,16.0,27.3,5.2,0.0,0.0,0.0,0.0,46.0,4.4,34.4,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0.0,0.0,26.2,0.0,0.0,0.0,,,,,,,,,,,,
1513.7,2005.0,2951010.0,Raw,2005-09-01,September,Pluviometer,46.0,11.0,10.0,129.1,,85.5,43.6,21.4,64.1,23.3,20.3,15.2,0.0,0.0,4.0,2.2,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,18.1,0.0,0.0,5.3,0.0,18.0,0.0,0.0,0.0,0.0,7.4,12.2,0.0,0.0,0.0,0.0,0.7,,,,,,,,,,,,,
1513.7,2005.0,2951010.0,Raw,2005-08-01,August,Pluviometer,64.3,30.0,11.0,178.9,,47.8,131.1,40.5,7.3,40.6,90.5,0.0,0.0,0.0,0.0,0.0,0.0,5.2,35.3,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,23.1,9.2,0.0,13.4,0.0,0.0,0.0,3.3,6.2,64.3,3.3,,,,,,,,,,,,
1513.7,2005.0,2951010.0,Raw,2005-07-01,July,Pluviometer,47.3,22.0,5.0,85.0,,17.3,67.7,17.3,0.0,67.7,0.0,0.0,0.0,0.0,1.2,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,8.2,0.0,0.0,0.0,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
1513.7,2005.0,2951010.0,Raw,2005-06-01,June,Pluviometer,36.2,14.0,11.0,113.8,,70.2,43.6,0.0,70.2,26.1,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,8.4,36.2,1.2,11.3,7.4,0.0,6.1,1.3,0.0,0.0,0.0,0.0,0.0,4.4,2.0,11.1,0.0,0.0,,,,,,,,,,,,,
1513.7,2005.0,2951010.0,Raw,2005-05-01,May,Pluviometer,68.4,19.0,12.0,228.4,,64.3,164.1,18.5,45.8,158.9,5.2,0.0,0.0,0.0,0.0,0.0,0.0,14.2,4.3,9.0,13.2,0.0,21.0,1.2,0.0,1.4,0.0,0.0,57.2,68.4,17.0,16.3,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
1513.7,2005.0,2951010.0,Raw,2005-04-01,April,Pluviometer,50.0,2.0,11.0,163.5,,134.1,29.4,95.0,39.1,15.0,14.4,10.4,50.0,5.2,0.0,0.0,0.0,4.4,25.0,2.3,0.0,0.0,0.0,5.0,0.4,31.4,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
1513.7,2005.0,2951010.0,Raw,2005-03-01,March,Pluviometer,47.0,13.0,6.0,121.2,,71.3,49.9,0.0,71.3,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,17.3,7.0,2.2,0.0,0.0,0.0,0.0,0.0,10.3,37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
1513.7,2005.0,2951010.0,Raw,2005-02-01,February,Pluviometer,18.0,12.0,3.0,25.3,,18.0,7.3,0.0,18.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0,0.0,,,,,,,,,,,,,,,
1513.7,2005.0,2951010.0,Raw,2005-01-01,January,Pluviometer,53.0,10.0,2.0,53.4,,53.4,0.0,0.0,53.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
878.2,2006.0,2951010.0,Raw,2006-12-01,December,Pluviometer,19.3,24.0,6.0,61.6,878.2,1.0,60.6,1.0,0.0,32.2,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.2,13.0,0.0,0.0,19.3,0.0,9.1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
878.2,2006.0,2951010.0,Raw,2006-11-01,November,Pluviometer,49.0,6.0,9.0,186.6,,51.2,135.4,51.2,0.0,67.5,67.9,0.0,0.0,0.0,0.0,0.0,49.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,24.2,10.3,0.0,0.0,0.0,0.0,32.0,32.4,1.2,2.3,0.0,0.0,,,,,,,,,,,,,
878.2,2006.0,2951010.0,Raw,2006-10-01,October,Pluviometer,33.0,6.0,5.0,94.7,,50.0,44.7,33.0,17.0,25.3,19.4,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.0,0.0,,,,,,,,,,,,
878.2,2006.0,2951010.0,Raw,2006-09-01,September,Pluviometer,40.0,9.0,6.0,92.5,,78.1,14.4,11.1,67.0,14.4,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,2.0,0.0,25.0,7.3,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
878.2,2006.0,2951010.0,Raw,2006-08-01,August,Pluviometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878.2,2006.0,2951010.0,Raw,2006-07-01,July,Pluviometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878.2,2006.0,2951010.0,Raw,2006-06-01,June,Pluviometer,50.0,20.0,10.0,118.8,,25.9,92.9,3.4,22.5,71.4,21.5,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,9.2,13.3,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,50.0,8.4,3.4,4.2,0.0,0.0,20.4,1.1,0.0,0.0,0.0,,,,,,,,,,,,,
878.2,2006.0,2951010.0,Raw,2006-05-01,May,Pluviometer,43.0,20.0,5.0,66.2,,20.1,46.1,19.1,1.0,43.0,3.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,,,,,,,,,,,,
878.2,2006.0,2951010.0,Raw,2006-04-01,April,Pluviometer,32.5,11.0,4.0,70.6,,40.5,30.1,0.0,40.5,22.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
878.2,2006.0,2951010.0,Raw,2006-03-01,March,Pluviometer,33.4,28.0,6.0,75.3,,0.0,75.3,0.0,0.0,28.6,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.4,0.0,0.0,7.2,4.3,0.0,0.0,0.0,33.4,9.0,0.0,0.0,,,,,,,,,,,,
878.2,2006.0,2951010.0,Raw,2006-02-01,February,Pluviometer,13.4,23.0,8.0,48.4,,11.6,36.8,11.6,0.0,16.1,20.7,10.4,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,10.0,1.0,13.4,0.0,5.0,1.3,0.0,0.0,,,,,,,,,,,,,,,
878.2,2006.0,2951010.0,Raw,2006-01-01,January,Pluviometer,19.4,16.0,12.0,63.5,,4.1,59.4,1.0,3.1,41.2,18.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,1.0,0.0,19.4,12.4,0.2,2.1,0.0,2.0,2.0,3.1,10.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
1317.3,2007.0,2951010.0,Raw,2007-12-01,December,Pluviometer,50.0,10.0,9.0,155.4,1317.3,61.1,94.3,11.1,50.0,5.3,89.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,6.0,27.2,11.4,14.1,5.3,25.0,0.0,0.0,2007-07-01,16.4,223.4,144.0,79.4,111.7,60.1,83.9,79.4,0.0,69.75,1.0
1317.3,2007.0,2951010.0,Raw,2007-11-01,November,Pluviometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-07-01,16.4,223.4,144.0,79.4,111.7,60.1,83.9,79.4,0.0,69.75,1.0
1317.3,2007.0,2951010.0,Raw,2007-10-01,October,Pluviometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-07-01,16.4,223.4,144.0,79.4,111.7,60.1,83.9,79.4,0.0,69.75,1.0
1317.3,2007.0,2951010.0,Raw,2007-09-01,September,Pluviometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-07-01,16.4,223.4,144.0,79.4,111.7,60.1,83.9,79.4,0.0,69.75,1.0
1317.3,2007.0,2951010.0,Raw,2007-08-01,August,Pluviometer,53.3,25.0,5.0,120.6,,62.3,58.3,62.3,0.0,5.0,53.3,0.0,30.2,0.0,4.0,0.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,53.3,0.0,0.0,0.0,0.0,0.0,0.0,2007-07-01,16.4,223.4,144.0,79.4,111.7,60.1,83.9,79.4,0.0,69.75,1.0
1317.3,2007.0,2951010.0,Raw,2007-07-01,July,Pluviometer,64.1,9.0,9.0,223.4,,144.0,79.4,60.1,83.9,79.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2.1,64.1,8.4,0.0,6.1,5.3,0.0,0.0,0.0,10.4,0.0,0.0,0.0,57.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-07-01,16.4,223.4,144.0,79.4,111.7,60.1,83.9,79.4,0.0,69.75,1.0
1317.3,2007.0,2951010.0,Raw,2007-06-01,June,Pluviometer,18.3,11.0,7.0,65.5,,31.5,34.0,0.0,31.5,18.2,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,18.3,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,14.8,1.0,0.0,0.0,0.0,,2007-07-01,16.4,223.4,144.0,79.4,111.7,60.1,83.9,79.4,0.0,69.75,1.0
1317.3,2007.0,2951010.0,Raw,2007-05-01,May,Pluviometer,67.1,17.0,6.0,166.6,,85.5,81.1,55.3,30.2,81.1,0.0,0.0,30.0,0.0,0.0,0.0,20.3,5.0,0.0,0.0,0.0,0.0,0.0,30.2,0.0,0.0,0.0,67.1,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-07-01,16.4,223.4,144.0,79.4,111.7,60.1,83.9,79.4,0.0,69.75,1.0
1317.3,2007.0,2951010.0,Raw,2007-04-01,April,Pluviometer,28.0,4.0,8.0,71.7,,51.2,20.5,35.4,15.8,0.0,20.5,3.4,0.0,0.0,28.0,0.0,0.0,0.0,4.0,5.1,0.0,0.0,6.4,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,1.1,0.0,0.0,0.0,0.0,,2007-07-01,16.4,223.4,144.0,79.4,111.7,60.1,83.9,79.4,0.0,69.75,1.0
1317.3,2007.0,2951010.0,Raw,2007-03-01,March,Pluviometer,54.4,17.0,11.0,215.2,,23.4,191.8,21.4,2.0,142.5,49.3,0.0,12.1,0.0,0.0,8.3,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.4,45.0,30.0,13.1,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.0,30.0,1.0,0.0,2007-07-01,16.4,223.4,144.0,79.4,111.7,60.1,83.9,79.4,0.0,69.75,1.0
1317.3,2007.0,2951010.0,Raw,2007-02-01,February,Pluviometer,72.4,23.0,11.0,154.6,,19.4,135.2,16.3,3.1,17.6,117.6,0.0,0.0,0.0,0.0,6.3,10.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,2.4,0.0,0.0,8.2,1.0,0.0,6.0,7.2,72.4,30.0,8.0,0.0,0.0,0.0,,,,2007-07-01,16.4,223.4,144.0,79.4,111.7,60.1,83.9,79.4,0.0,69.75,1.0
1317.3,2007.0,2951010.0,Raw,2007-01-01,January,Pluviometer,80.0,12.0,10.0,144.3,,94.4,49.9,6.2,88.2,22.6,27.3,0.0,0.0,0.0,1.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,8.2,0.0,0.0,0.0,0.0,5.4,13.1,2.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,16.3,11.0,0.0,0.0,2007-07-01,16.4,223.4,144.0,79.4,111.7,60.1,83.9,79.4,0.0,69.75,1.0
1435.3,2008.0,2951010.0,Raw,2008-12-01,December,Pluviometer,14.4,25.0,11.0,56.8,1435.3,27.7,29.1,12.9,14.8,4.8,24.3,0.0,1.2,8.3,3.4,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.6,0.0,0.0,8.1,4.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.8,14.1,0.0,0.0,0.0,0.0,4.4,0.0,2008-10-01,17.52,277.8,86.7,191.1,138.9,14.5,72.2,8.1,183.0,43.35,1.0
1435.3,2008.0,2951010.0,Raw,2008-11-01,November,Pluviometer,56.3,9.0,5.0,119.3,,99.0,20.3,42.7,56.3,0.0,20.3,30.2,0.0,0.0,0.0,0.0,9.4,3.1,0.0,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,,2008-10-01,17.52,277.8,86.7,191.1,138.9,14.5,72.2,8.1,183.0,43.35,1.0
1435.3,2008.0,2951010.0,Raw,2008-10-01,October,Pluviometer,108.4,25.0,10.0,277.8,,86.7,191.1,14.5,72.2,8.1,183.0,1.2,0.0,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,18.4,28.3,4.1,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,51.2,108.4,0.0,0.0,23.4,0.0,0.0,0.0,2008-10-01,17.52,277.8,86.7,191.1,138.9,14.5,72.2,8.1,183.0,43.35,1.0
1435.3,2008.0,2951010.0,Raw,2008-09-01,September,Pluviometer,48.2,5.0,6.0,106.6,,77.9,28.7,54.6,23.3,19.3,9.4,0.0,0.0,0.0,6.4,48.2,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,,2008-10-01,17.52,277.8,86.7,191.1,138.9,14.5,72.2,8.1,183.0,43.35,1.0
1435.3,2008.0,2951010.0,Raw,2008-08-01,August,Pluviometer,62.4,18.0,7.0,168.8,,66.5,102.3,32.3,34.2,102.3,0.0,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,0.0,0.0,0.0,7.3,0.0,62.4,14.3,0.0,16.1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-10-01,17.52,277.8,86.7,191.1,138.9,14.5,72.2,8.1,183.0,43.35,1.0
1435.3,2008.0,2951010.0,Raw,2008-07-01,July,Pluviometer,30.4,2.0,6.0,80.8,,34.7,46.1,34.7,0.0,15.5,30.6,0.0,30.4,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,10.3,0.0,0.0,0.0,0.0,0.0,3.2,0.0,27.4,0.0,0.0,2008-10-01,17.52,277.8,86.7,191.1,138.9,14.5,72.2,8.1,183.0,43.35,1.0
1435.3,2008.0,2951010.0,Raw,2008-06-01,June,Pluviometer,36.2,26.0,8.0,144.0,,81.1,62.9,45.7,35.4,8.3,54.6,0.0,17.4,0.0,0.0,20.2,0.0,8.1,0.0,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,36.2,15.3,3.1,0.0,0.0,,2008-10-01,17.52,277.8,86.7,191.1,138.9,14.5,72.2,8.1,183.0,43.35,1.0
1435.3,2008.0,2951010.0,Raw,2008-05-01,May,Pluviometer,85.2,2.0,6.0,190.7,,124.0,66.7,124.0,0.0,0.0,66.7,13.4,85.2,22.3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4,0.0,14.3,0.0,0.0,0.0,2008-10-01,17.52,277.8,86.7,191.1,138.9,14.5,72.2,8.1,183.0,43.35,1.0
1435.3,2008.0,2951010.0,Raw,2008-04-01,April,Pluviometer,35.3,13.0,6.0,97.5,,56.2,41.3,0.0,56.2,0.0,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,7.3,1.4,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,32.1,0.0,,2008-10-01,17.52,277.8,86.7,191.1,138.9,14.5,72.2,8.1,183.0,43.35,1.0
1435.3,2008.0,2951010.0,Raw,2008-03-01,March,Pluviometer,18.4,9.0,9.0,57.3,,44.6,12.7,25.0,19.6,6.4,6.3,11.2,10.3,2.3,1.2,0.0,0.0,0.0,0.0,18.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,5.3,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,2008-10-01,17.52,277.8,86.7,191.1,138.9,14.5,72.2,8.1,183.0,43.35,1.0
1435.3,2008.0,2951010.0,Raw,2008-02-01,February,Pluviometer,31.2,10.0,5.0,110.0,,80.0,30.0,22.4,57.6,0.0,30.0,13.4,9.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,,2008-10-01,17.52,277.8,86.7,191.1,138.9,14.5,72.2,8.1,183.0,43.35,1.0
1435.3,2008.0,2951010.0,Raw,2008-01-01,January,Pluviometer,9.4,3.0,5.0,25.7,,15.2,10.5,9.4,5.8,8.1,2.4,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,2.4,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,2008-10-01,17.52,277.8,86.7,191.1,138.9,14.5,72.2,8.1,183.0,43.35,1.0
1291.1,2009.0,2951010.0,Raw,2009-12-01,December,Pluviometer,,,,,1291.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-09-01,16.4,136.7,92.0,44.7,68.35,42.7,49.3,1.7,43.0,42.85,1.0
1291.1,2009.0,2951010.0,Raw,2009-11-01,November,Pluviometer,90.3,8.0,11.0,318.3,,150.5,167.8,100.5,50.0,121.1,46.7,0.0,0.0,0.0,10.2,0.0,0.0,0.0,90.3,0.0,20.0,0.0,0.0,0.0,30.0,0.0,16.5,0.0,20.0,0.0,30.0,20.0,34.6,0.0,29.9,0.0,0.0,0.0,0.0,16.8,0.0,,2009-09-01,16.4,136.7,92.0,44.7,68.35,42.7,49.3,1.7,43.0,42.85,1.0
1291.1,2009.0,2951010.0,Raw,2009-10-01,October,Pluviometer,46.4,12.0,7.0,136.7,,92.0,44.7,42.7,49.3,1.7,43.0,0.0,9.9,0.0,0.0,0.0,32.8,0.0,0.0,0.0,0.0,0.0,46.4,0.0,0.0,2.9,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,10.5,0.0,0.0,0.0,0.0,0.0,2009-09-01,16.4,136.7,92.0,44.7,68.35,42.7,49.3,1.7,43.0,42.85,1.0
1291.1,2009.0,2951010.0,Raw,2009-09-01,September,Pluviometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-09-01,16.4,136.7,92.0,44.7,68.35,42.7,49.3,1.7,43.0,42.85,1.0
1291.1,2009.0,2951010.0,Raw,2009-08-01,August,Pluviometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-09-01,16.4,136.7,92.0,44.7,68.35,42.7,49.3,1.7,43.0,42.85,1.0
1291.1,2009.0,2951010.0,Raw,2009-07-01,July,Pluviometer,34.6,17.0,6.0,99.8,,35.3,64.5,20.8,14.5,64.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,8.7,0.0,5.8,0.0,0.0,0.0,0.0,10.8,34.6,0.0,0.0,0.0,0.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-01,16.4,136.7,92.0,44.7,68.35,42.7,49.3,1.7,43.0,42.85,1.0
1291.1,2009.0,2951010.0,Raw,2009-06-01,June,Pluviometer,99.5,24.0,6.0,132.8,,9.8,123.0,0.0,9.8,18.1,104.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.9,0.0,0.0,0.0,0.0,0.0,10.8,99.5,0.0,0.0,0.0,0.0,0.0,5.4,,2009-09-01,16.4,136.7,92.0,44.7,68.35,42.7,49.3,1.7,43.0,42.85,1.0
1291.1,2009.0,2951010.0,Raw,2009-05-01,May,Pluviometer,50.0,31.0,7.0,129.6,,67.5,62.1,0.0,67.5,4.5,57.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.2,7.3,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,6.7,50.0,2009-09-01,16.4,136.7,92.0,44.7,68.35,42.7,49.3,1.7,43.0,42.85,1.0
1291.1,2009.0,2951010.0,Raw,2009-04-01,April,Pluviometer,10.8,6.0,2.0,13.6,,10.8,2.8,10.8,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2009-09-01,16.4,136.7,92.0,44.7,68.35,42.7,49.3,1.7,43.0,42.85,1.0
1291.1,2009.0,2951010.0,Raw,2009-03-01,March,Pluviometer,29.7,13.0,5.0,69.1,,62.9,6.2,28.4,34.5,6.2,0.0,0.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.7,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-09-01,16.4,136.7,92.0,44.7,68.35,42.7,49.3,1.7,43.0,42.85,1.0
1291.1,2009.0,2951010.0,Raw,2009-02-01,February,Pluviometer,27.7,19.0,9.0,141.6,,32.9,108.7,24.7,8.2,69.8,38.9,0.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,5.9,0.0,0.0,0.0,0.0,0.0,0.0,27.7,17.7,24.4,16.3,11.4,11.2,0.0,0.0,0.0,0.0,,,,2009-09-01,16.4,136.7,92.0,44.7,68.35,42.7,49.3,1.7,43.0,42.85,1.0
1291.1,2009.0,2951010.0,Raw,2009-01-01,January,Pluviometer,47.4,19.0,12.0,249.6,,146.9,102.7,47.3,99.6,55.4,47.3,0.0,0.0,44.9,2.4,0.0,0.0,0.0,0.0,30.1,13.9,42.5,0.0,0.0,4.5,8.6,0.0,0.0,0.0,47.4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,40.4,2.8,0.0,2009-09-01,16.4,136.7,92.0,44.7,68.35,42.7,49.3,1.7,43.0,42.85,1.0
1011.2,2010.0,2951010.0,Raw,2010-12-01,December,Pluviometer,19.0,13.0,7.0,66.3,1011.2,38.6,27.7,10.3,28.3,19.8,7.9,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,6.2,19.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,3.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-01,13.3,245.6,133.5,112.1,122.8,111.9,21.6,84.4,27.7,56.05,1.0
1011.2,2010.0,2951010.0,Raw,2010-11-01,November,Pluviometer,22.1,16.0,8.0,107.8,,19.9,87.9,0.0,19.9,47.2,40.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,22.1,0.0,0.0,0.0,0.0,0.0,5.0,20.1,6.4,15.7,0.0,0.0,0.0,7.3,11.3,,2010-09-01,13.3,245.6,133.5,112.1,122.8,111.9,21.6,84.4,27.7,56.05,1.0
1011.2,2010.0,2951010.0,Raw,2010-10-01,October,Pluviometer,18.7,6.0,4.0,39.6,,39.6,0.0,38.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,2.7,17.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-01,13.3,245.6,133.5,112.1,122.8,111.9,21.6,84.4,27.7,56.05,1.0
