Station_Code;Data_Type;Date;Month;Measurer;Daily_max_vol;Day_max_vol;Rain_days;Monthly_total_vol;Annual_vol;Year;Vol_fortnight1;Vol_fortnight2;Vol_week1;Vol_week2;Vol_week3;Vol_week4;Day01;Day02;Day03;Day04;Day05;Day06;Day07;Day08;Day09;Day10;Day11;Day12;Day13;Day14;Day15;Day16;Day17;Day18;Day19;Day20;Day21;Day22;Day23;Day24;Day25;Day26;Day27;Day28;Day29;Day30;Day31
2951010;Raw;01/10/1986;October;Pluviometer;75;10;6;136.8;;;117.5;19.3;17.5;100;13.8;5.5;0;0;0;0;0;0;12;5.5;25;75;0;0;0;0;0;0;0;0;0;13.8;0;0;0;0;0;0;0;0;0;5.5;0
2951010;Raw;01/09/1986;September;Pluviometer;25.6;16;8;111.1;;;5;106.1;0;5;79.6;26.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;25.6;21;4.5;8.5;0;0;0;20;21;0;5.5;0;0;0;0;
2951010;Raw;01/08/1986;August;Pluviometer;27.5;5;6;120.1;;;120.1;0;52.6;67.5;0;0;0;0;0;25.1;27.5;0;0;0;0;0;0;25;13;16.5;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/07/1986;July;Pluviometer;32;20;9;102;;;1;101;1;0;94.5;6.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;12;25.5;13;32;8;1;0;0;0;0;0;0;0;6.5;0
2951010;Raw;01/06/1986;June;Pluviometer;120;15;6;187;;;157.5;29.5;24.5;133;0;29.5;0;0;0;0;0;21;3.5;0;0;0;13;0;0;0;120;0;0;0;0;0;0;0;0;0;11;0;0;0;0;18.5;
2951010;Raw;01/05/1986;May;Pluviometer;31.5;30;7;124.3;;;19.2;105.1;0;19.2;30.4;74.7;0;0;0;0;0;0;0;0;0;13;0;0;6.2;0;0;0;0;25.4;0;5;0;0;0;0;25.2;0;0;0;0;31.5;18
2951010;Raw;01/04/1986;April;Pluviometer;25.8;26;8;139.1;;;113.3;25.8;36.5;76.8;0;25.8;0;18;18.5;0;0;0;0;0;5;0;25.2;5.5;0;18.2;22.9;0;0;0;0;0;0;0;0;0;0;25.8;0;0;0;0;
2951010;Raw;01/03/1986;March;Pluviometer;25.5;16;8;107.7;;;52;55.7;20.2;31.8;55.7;0;15;0;0;0;0;5.2;0;0;0;0;14;0;0;17.8;0;25.5;10;5.2;15;0;0;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/02/1986;February;Pluviometer;18.2;10;7;72.4;;;34.2;38.2;11;23.2;16.5;21.7;0;0;0;0;0;0;11;0;0;18.2;5;0;0;0;0;0;16.5;0;0;0;0;0;0;5;3.2;0;0;13.5;;;
2951010;Raw;01/01/1986;January;Pluviometer;60;19;4;99.9;;;0;99.9;0;0;65.5;34.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;5.5;0;0;0;0;5.5;0;0;0;0;0;28.9
2951010;Raw;01/12/1985;December;Pluviometer;;;;;987.1;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2951010;Raw;01/11/1985;November;Pluviometer;12;1;2;21.2;;;21.2;0;12;9.2;0;0;12;0;0;0;0;0;0;0;0;9.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2951010;Raw;01/10/1985;October;Pluviometer;15;22;2;21;;;0;21;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;15;0;0;0;0;0;0;0;0;0
2951010;Raw;01/09/1985;September;Pluviometer;20.1;15;7;99.6;;;51.6;48;0;51.6;28.5;19.5;0;0;0;0;0;0;0;0;0;0;11;0;14.5;6;20.1;13;15.5;0;0;0;0;0;0;0;0;0;0;0;19.5;0;
2951010;Raw;01/08/1985;August;Pluviometer;25;17;9;124.1;;;46.3;77.8;0;46.3;52.3;25.5;0;0;0;0;0;0;0;0;5;8.8;16.5;16;0;0;0;0;25;0;15.5;11.8;0;0;0;0;0;20;0;0;0;5.5;0
2951010;Raw;01/07/1985;July;Pluviometer;26;6;10;120.1;;;76.9;43.2;63.9;13;3;40.2;20.2;5.6;0;0;4.9;26;7.2;0;10;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;25.2;0;0;15
2951010;Raw;01/06/1985;June;Pluviometer;25.3;2;6;78.4;;;40.4;38;29.1;11.3;25;13;0;25.3;0;0;0;0;0;3.8;0;7.5;0;0;0;3.8;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;13;
2951010;Raw;01/05/1985;May;Pluviometer;25.4;10;11;132.4;;;59.7;72.7;9.3;50.4;46.5;26.2;0;0;0;0;0;0;3.5;5.8;25;25.4;0;0;0;0;0;0;0;0;15.2;13.8;0;11.5;6;0;0;0;5.2;15;6;0;0
2951010;Raw;01/04/1985;April;Pluviometer;55.8;16;7;145.5;;;65.5;80;40;25.5;55.8;24.2;0;0;15;25;0;0;0;0;0;0;0;0;0;0;25.5;55.8;0;0;0;0;0;0;0;0;5;4.2;0;0;15;0;
2951010;Raw;01/03/1985;March;Pluviometer;25.8;25;7;117.2;;;40.4;76.8;10.2;30.2;34.5;42.3;0;0;0;0;0;10.2;0;0;0;14;16.2;0;0;0;0;22;0;0;0;0;0;12.5;0;0;25.8;0;0;16.5;0;0;0
2951010;Raw;01/02/1985;February;Pluviometer;22.2;21;8;79.6;;;23.3;56.3;5.1;18.2;56.3;0;0;3.5;0;1.6;0;0;0;0;15;3.2;0;0;0;0;16.8;0;0;12.2;0;5.1;22.2;0;0;0;0;0;0;0;;;
2951010;Raw;01/01/1985;January;Pluviometer;25.2;28;5;48;;;11.3;36.7;6.5;4.8;0;36.7;0;0;0;0;0;0;6.5;0;0;0;0;0;4.8;0;0;0;0;0;0;0;0;0;0;0;0;5.5;0;25.2;0;6;0
2951010;Raw;01/12/1984;December;Pluviometer;17;17;8;79.6;1859.4;1984;55.7;23.9;39.7;16;22.5;1.4;10;14.3;0;0;0;8;7.4;0;0;0;0;16;0;0;0;0;17;5.5;0;0;0;0;0;0;1.4;0;0;0;0;0;0
2951010;Raw;01/11/1984;November;Pluviometer;24.2;2;7;50.9;;;40.9;10;40.9;0;4.5;5.5;0;24.2;0;3.5;0;13.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.5;1.3;1.7;0;0;0;0;2.5;
2951010;Raw;01/10/1984;October;Pluviometer;40.2;6;8;154.1;;;77.6;76.5;67.4;10.2;25.3;51.2;0;0;0;9;18.2;40.2;0;0;9;1.2;0;0;0;0;0;0;0;25.3;0;0;0;0;0;0;0;0;0;0;0;26;25.2
2951010;Raw;01/09/1984;September;Pluviometer;19.2;27;7;79.2;;;18.4;60.8;0;18.4;3.7;57.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.4;1.2;2.5;0;0;0;0;0;0;0;18;15.6;19.2;0;4.3;0;
2951010;Raw;01/08/1984;August;Pluviometer;42;9;10;155;;;127.8;27.2;77.1;50.7;2.3;24.9;0;30.2;0;0;1.2;14.2;9.2;22.3;42;0;0;0;8.7;0;0;0;0;0;0;0;0;2.3;0;1.2;23.7;0;0;0;0;0;0
2951010;Raw;01/07/1984;July;Pluviometer;47.9;6;11;226.8;;;172.6;54.2;137.2;35.4;54.2;0;0;0;0;19.6;17;47.9;5.2;47.5;0;0;0;0;22.2;13.2;0;17.3;0;0;0;17.4;11.2;8.3;0;0;0;0;0;0;0;0;0
2951010;Raw;01/06/1984;June;Pluviometer;64.3;19;13;291.1;;;153.1;138;131.6;21.5;120.7;17.3;0;0;0;40.3;50.7;37.6;3;0;0;17.3;0;0;0;0;4.2;2.2;17.3;0;64.3;3.4;17.2;0;16.3;0;0;0;17.3;0;0;0;
2951010;Raw;01/05/1984;May;Pluviometer;50;7;10;251;;;160;91;89;71;81.7;9.3;0;0;0;0;0;14;50;25;0;21;50;0;0;0;0;0;0;0;30.6;30.7;0;17.3;3.1;0;0;0;0;0;9.3;0;0
2951010;Raw;01/04/1984;April;Pluviometer;26;23;9;151.7;;;17.5;134.2;17.5;0;130.7;3.5;0;17.5;0;0;0;0;0;0;0;0;0;0;0;0;0;14;11;24.2;6.5;0;24.2;24.8;26;0;0;0;0;0;3.5;0;
2951010;Raw;01/03/1984;March;Pluviometer;24;29;5;50.7;;;11.3;39.4;9.2;2.1;11.6;27.8;9.2;0;0;0;0;0;0;0;0;0;2.1;0;0;0;0;0;0;0;0;0;0;11.6;0;0;3.8;0;0;0;24;0;0
2951010;Raw;01/02/1984;February;Pluviometer;25.2;25;14;177.8;;;56.9;120.9;32.5;24.4;12.3;108.6;0;15.2;3.5;0;13.8;0;0;0;0;13;0;0;11.4;0;0;0;0;0;0;4.5;7.8;19.5;0;18;25.2;13.1;11;9.8;12;;
2951010;Raw;01/01/1984;January;Pluviometer;25.8;27;17;191.5;;;84.7;106.8;52;32.7;40.1;66.7;0;7.5;9;10;0;25.5;0;0;0;0;6.2;7;0;0;19.5;4.6;18.5;0;0;13;4;0;0;0;4.2;9;25.8;0;2;23.2;2.5
2951010;Raw;01/12/1983;December;Pluviometer;24;11;10;101.2;1643.4;1983;46;55.2;3;43;33;22.2;0;3;0;0;0;0;0;0;0;0;24;19;0;0;0;0;16;0;0;7.5;6;3.5;0;0;0;0;6.2;7;9;0;0
2951010;Raw;01/11/1983;November;Pluviometer;24;20;11;101.2;;;68.6;32.6;43.1;25.5;29.1;3.5;7.2;2.5;17;13.3;3.1;0;0;0;0;13.2;3.1;9.2;0;0;0;0;0;0;5.1;24;0;0;0;3.5;0;0;0;0;0;0;
2951010;Raw;01/10/1983;October;Pluviometer;78.5;31;8;167.7;;;18.4;149.3;5.2;13.2;52.8;96.5;5.2;0;0;0;0;0;0;0;0;6.2;7;0;0;0;0;0;25.5;0;7.7;0;0;19.6;0;0;0;0;0;0;0;18;78.5
2951010;Raw;01/09/1983;September;Pluviometer;25.2;23;7;86.8;;;23.8;63;14.7;9.1;25.2;37.8;7.2;0;0;0;0;0;0;7.5;0;0;0;0;9.1;0;0;0;0;0;0;0;0;0;25.2;0;4.8;0;0;0;7.8;25.2;
2951010;Raw;01/08/1983;August;Pluviometer;70;16;9;162.9;;;55.4;107.5;26;29.4;101;6.5;17;5;4;0;0;0;0;0;15.8;0;0;0;13.6;0;0;70;0;5.5;0;25.5;0;0;0;0;0;0;0;0;0;0;6.5
2951010;Raw;01/07/1983;July;Pluviometer;25.3;12;17;224.9;;;134;90.9;67.2;66.8;8.6;82.3;0;25.2;20.5;0;0;5.5;0;16;17.9;10;7.8;25.3;5.8;0;0;0;0;0;0;3.5;5.1;0;0;7.2;25.2;0;20.5;0;16.8;3.5;9.1
2951010;Raw;01/06/1983;June;Pluviometer;50.2;23;10;155.8;;;41.8;114;5.2;36.6;81.7;32.3;0;0;0;3.2;2;0;0;0;0;0;0;25.3;7.5;0;3.8;0;0;0;0;25;6.5;0;50.2;0;0;25.5;0;0;0;6.8;
2951010;Raw;01/05/1983;May;Pluviometer;25.2;16;19;192.2;;;99.9;92.3;37.4;62.5;52.1;40.2;16;13;0;4.8;0;2.1;1.5;0;6.8;22.2;10;23.5;0;0;0;25.2;7.8;6.3;0;3.8;4.8;0;4.2;5.5;0;2.3;0;25.2;7.2;0;0
2951010;Raw;01/04/1983;April;Pluviometer;23;19;8;104.9;;;36.7;68.2;36.7;0;38.5;29.7;0;0;0;12;15.2;0;0;9.5;0;0;0;0;0;0;0;0;0;15.5;23;0;0;0;0;0;6;0;0;0;18.2;5.5;
2951010;Raw;01/03/1983;March;Pluviometer;40;18;6;115.5;;;75.5;40;24.8;50.7;40;0;0;0;6.5;0;0;0;18.3;0;0;0;18.2;15;17.5;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/02/1983;February;Pluviometer;25.5;21;8;148.7;;;6.2;142.5;6.2;0;72.7;69.8;6.2;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;25.2;0;0;0;25.5;23;15.8;0;0;0;10;21;;;
2951010;Raw;01/01/1983;January;Pluviometer;25.2;5;7;81.6;;;36.9;44.7;36.9;0;31.2;13.5;0;0;0;0;25.2;6.5;5.2;0;0;0;0;0;0;0;0;0;0;0;0;25;6.2;0;0;0;0;0;0;10.5;3;0;0
2951010;Raw;01/12/1982;December;Pluviometer;21;23;6;58.4;1273.1;1982;25.9;32.5;25.9;0;27;5.5;5.2;15.5;0;0;0;5.2;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;21;5.5;0;0;0;0;0;0;0
2951010;Raw;01/11/1982;November;Pluviometer;25.2;9;8;123.7;;;92;31.7;44.8;47.2;6.5;25.2;0;0;4.8;13.5;21;5.5;0;0;25.2;0;0;0;0;0;22;6.5;0;0;0;0;0;0;0;0;0;0;0;0;25.2;0;
2951010;Raw;01/10/1982;October;Pluviometer;92;23;9;175.2;;;21.3;153.9;10.7;10.6;141.2;12.7;0;0;0;0;0;0;8.2;2.5;0;0;4.4;0;0;6.2;0;0;0;25.2;24;0;0;0;92;5.5;0;0;0;0;0;7.2;0
2951010;Raw;01/09/1982;September;Pluviometer;19.2;18;8;75.9;;;15.3;60.6;4.8;10.5;31.7;28.9;0;0;0;0;4.8;0;0;0;0;0;0;5.5;0;5;0;0;0;19.2;12.5;0;0;0;0;0;8.5;0;0;7.4;13;0;
2951010;Raw;01/08/1982;August;Pluviometer;61.5;31;10;176.9;;;62;114.9;33.3;28.7;37;77.9;0;3.8;4.5;0;0;0;0;25;15.5;7.2;0;0;0;0;6;37;0;0;0;0;0;0;0;0;0;0;0;0;4.3;12.1;61.5
2951010;Raw;01/07/1982;July;Pluviometer;24.2;13;9;115.7;;;69.2;46.5;45;24.2;34.5;12;0;0;0;0;19;8.5;17.5;0;0;0;0;0;24.2;0;0;7;7.5;0;0;0;0;17.2;2.8;0;0;0;0;0;12;0;0
2951010;Raw;01/06/1982;June;Pluviometer;100.5;28;11;265;;;79.5;185.5;24;55.5;45.5;140;0;0;0;0;18.2;5.8;0;0;0;0;0;14.5;0;0;41;14.5;0;0;6.2;20;4.8;0;0;0;0;0;14.3;100.5;25.2;0;
2951010;Raw;01/05/1982;May;Pluviometer;22;22;6;83.6;;;35.6;48;0;35.6;48;0;0;0;0;0;0;0;0;0;0;2;16.2;0;0;0;17.4;0;0;7.5;0;18.5;0;22;0;0;0;0;0;0;0;0;0
2951010;Raw;01/04/1982;April;Pluviometer;22.1;15;1;22.1;;;22.1;0;0;22.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2951010;Raw;01/03/1982;March;Pluviometer;26.5;16;5;65.8;;;22.5;43.3;22.5;0;34;9.3;22.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.5;0;0;0;0;0;7.5;0;0;0;0;0;6.5;2.8;0;0
2951010;Raw;01/02/1982;February;Pluviometer;23.4;16;7;87.7;;;45.5;42.2;15.5;30;35.7;6.5;0;0;0;15.5;0;0;0;0;7.5;22.5;0;0;0;0;0;23.4;5.8;0;6.5;0;0;0;0;0;0;0;0;6.5;;;
2951010;Raw;01/01/1982;January;Pluviometer;8.5;1;3;23.1;;;23.1;0;14.7;8.4;0;0;8.5;0;0;0;0;0;0;6.2;8.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/12/1981;December;Pluviometer;20;1;4;43.2;1093.5;1981;28.5;14.7;28.5;0;14.7;0;20;0;0;0;0;8.5;0;0;0;0;0;0;0;0;0;6.2;0;0;0;8.5;0;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/11/1981;November;Pluviometer;58;3;6;163.2;;;163.2;0;148.7;14.5;0;0;0;19.2;58;18.5;0;30;23;0;0;0;0;0;0;0;14.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2951010;Raw;01/10/1981;October;Pluviometer;54.2;28;5;109.4;;;48.7;60.7;48.7;0;6.5;54.2;0;0;0;3.2;0;21.5;24;0;0;0;0;0;0;0;0;0;0;0;6.5;0;0;0;0;0;0;0;0;54.2;0;0;0
2951010;Raw;01/09/1981;September;Pluviometer;25;21;12;214;;;82.3;131.7;35.1;47.2;85.7;46;6.1;23.5;0;5.5;0;0;0;0;0;0;0;0;16.5;22.5;8.2;0;0;0;0;19.2;25;19.5;22;24;22;0;0;0;0;0;
2951010;Raw;01/08/1981;August;Pluviometer;21.5;27;6;71.4;;;24.7;46.7;6.2;18.5;0;46.7;0;0;0;0;0;0;6.2;0;0;0;0;0;18.5;0;0;0;0;0;0;0;0;0;0;0;0;6.5;21.5;0;0;10.5;8.2
2951010;Raw;01/07/1981;July;Pluviometer;16.2;15;2;23.7;;;16.2;7.5;0;16.2;7.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.2;0;0;7.5;0;0;0;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/06/1981;June;Pluviometer;79.5;7;6;177.4;;;145.7;31.7;131.5;14.2;13.2;18.5;0;14.5;0;0;0;0;79.5;37.5;0;0;14.2;0;0;0;0;0;0;0;0;0;0;0;13.2;18.5;0;0;0;0;0;0;
2951010;Raw;01/05/1981;May;Pluviometer;20.5;26;5;33.2;;;5.7;27.5;3.2;2.5;4.8;22.7;0;0;0;0;3.2;0;0;0;0;2.5;0;0;0;0;0;0;0;0;4.8;0;0;0;0;0;0;20.5;2.2;0;0;0;0
2951010;Raw;01/04/1981;April;Pluviometer;25.5;29;9;85.3;;;11.3;74;0;11.3;6.1;67.9;0;0;0;0;0;0;0;0;0;0;0;0;2;5.2;4.1;0;0;0;0;3;0;0;3.1;0;5.2;22;0;15.2;25.5;0;
2951010;Raw;01/03/1981;March;Pluviometer;25.2;3;3;32.9;;;32.9;0;28.7;4.2;0;0;0;0;25.2;0;3.5;0;0;0;0;0;0;0;0;4.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/02/1981;February;Pluviometer;25.2;8;6;74.4;;;33.5;40.9;0;33.5;20;20.9;0;0;0;0;0;0;0;25.2;0;0;8.3;0;0;0;14.5;0;0;5.5;0;0;0;0;5.2;0;15.7;0;0;0;;;
2951010;Raw;01/01/1981;January;Pluviometer;40.5;11;4;65.4;;;57.7;7.7;0;57.7;7.7;0;0;0;0;0;0;0;0;0;0;17.2;40.5;0;0;0;0;0;0;4.5;0;0;3.2;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/12/1980;December;Pluviometer;42;20;6;118.5;1360.2;1980;49;69.5;49;0;69.5;0;30.1;8.4;10.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.2;0;42;0;2.3;0;0;0;0;0;0;0;0;0
2951010;Raw;01/11/1980;November;Pluviometer;75.2;25;6;231.4;;;107.7;123.7;107.7;0;3.5;120.2;0;0;0;0;7.5;50.2;0;50;0;0;0;0;0;0;0;0;0;0;3.5;0;0;0;0;0;75.2;0;0;0;0;45;
2951010;Raw;01/10/1980;October;Pluviometer;62;28;4;126;;;7.8;118.2;7.8;0;56.2;62;0;0;0;0;7.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.2;52;0;0;0;0;0;0;62;0;0;0
2951010;Raw;01/09/1980;September;Pluviometer;24.2;8;4;52.1;;;46.8;5.3;29.5;17.3;0;5.3;0;5.3;0;0;0;0;0;24.2;0;0;0;0;0;0;17.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.3;
2951010;Raw;01/08/1980;August;Pluviometer;28;20;7;97.4;;;32.3;65.1;0;32.3;65.1;0;0;0;0;0;0;0;0;0;0;0;0;0;8.2;24.1;0;0;0;0;7.2;28;4.2;22.5;3.2;0;0;0;0;0;0;0;0
2951010;Raw;01/07/1980;July;Pluviometer;71;29;7;167.3;;;28;139.3;7.6;20.4;5.5;133.8;7.6;0;0;0;0;0;0;0;15.3;0;0;0;0;5.1;0;0;0;0;0;0;5.5;0;0;0;0;0;4.8;0;71;58;0
2951010;Raw;01/06/1980;June;Pluviometer;17.2;25;4;36.3;;;14.7;21.6;0;14.7;4.4;17.2;0;0;0;0;0;0;0;0;0;0;0;5.8;8.9;0;0;0;0;0;0;4.4;0;0;0;0;17.2;0;0;0;0;0;
2951010;Raw;01/05/1980;May;Pluviometer;53.2;2;10;159;;;122.8;36.2;98.7;24.1;36.2;0;5.3;53.2;0;0;3.8;0;36.4;0;4.6;19.5;0;0;0;0;0;0;0;0;15.2;0;5.5;8.3;7.2;0;0;0;0;0;0;0;0
2951010;Raw;01/04/1980;April;Pluviometer;47.2;13;3;61.1;;;61.1;0;0;61.1;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8;47.2;8.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2951010;Raw;01/03/1980;March;Pluviometer;19.2;29;5;48.2;;;24.9;23.3;24.9;0;0;23.3;0;3.2;4.5;0;17.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.1;19.2;0;0
2951010;Raw;01/02/1980;February;Pluviometer;76.2;17;5;160.5;;;48.2;112.3;22;26.2;76.2;36.1;0;0;22;0;0;0;0;0;0;26.2;0;0;0;0;0;0;76.2;0;0;0;0;0;0;3.6;32.5;0;0;0;0;;
2951010;Raw;01/01/1980;January;Pluviometer;20;7;8;102.4;;;53.7;48.7;26.2;27.5;48.7;0;0;0;0;0;0;0;20;6.2;8.5;0;0;0;0;0;19;17.5;6.2;0;0;0;10.6;14.4;0;0;0;0;0;0;0;0;0
2951010;Raw;01/12/1979;December;Pluviometer;52;14;9;168.8;1361.4;1979;138.6;30.2;30.1;108.5;25;5.2;5.2;0;0;7.2;3.5;14.2;0;0;0;0;0;0;8.3;52;48.2;25;0;0;0;0;0;0;0;5.2;0;0;0;0;0;0;0
2951010;Raw;01/11/1979;November;Pluviometer;76.2;7;10;200.4;;;92.7;107.7;84.8;7.9;70.2;37.5;0;0;0;0;0;0;76.2;8.6;7.9;0;0;0;0;0;0;17.1;25.5;20.5;0;0;0;0;7.1;13.2;6.8;0;0;0;0;17.5;
2951010;Raw;01/10/1979;October;Pluviometer;25.3;6;11;178.3;;;81.2;97.1;81.2;0;20.2;76.9;9.4;4.4;0;6.7;19.2;25.3;16.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.2;0;17.5;14.3;0;0;0;20.1;25;0
2951010;Raw;01/09/1979;September;Pluviometer;25.4;25;5;73.7;;;3.2;70.5;3.2;0;0;70.5;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.4;8.1;0;0;14.5;22.5;
2951010;Raw;01/08/1979;August;Pluviometer;50.1;4;9;137.1;;;112.6;24.5;56.8;55.8;0;24.5;0;0;0;50.1;0;0;6.7;0;40.2;3.2;6.1;4.8;1.5;0;0;0;0;0;0;0;0;0;0;0;0;17.2;0;0;0;0;7.3
2951010;Raw;01/07/1979;July;Pluviometer;50.5;21;7;122.6;;;68.6;54;65.8;2.8;50.5;3.5;0;4;2.8;0;0;0;28;31;0;0;0;0;0;0;2.8;0;0;0;0;0;50.5;0;0;0;0;3.5;0;0;0;0;0
2951010;Raw;01/06/1979;June;Pluviometer;24.2;24;6;78.8;;;38.1;40.7;38.1;0;0;40.7;0;0;0;0;17.2;9.5;4.2;7.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.2;16.5;0;0;0;0;0;
2951010;Raw;01/05/1979;May;Pluviometer;50.5;22;7;132.1;;;55.9;76.2;32.2;23.7;76.2;0;15.5;0;0;0;0;16.7;0;0;20.3;0;0;3.4;0;0;0;0;0;0;21.5;0;0;50.5;4.2;0;0;0;0;0;0;0;0
2951010;Raw;01/04/1979;April;Pluviometer;25.2;16;9;85.4;;;45.3;40.1;33.6;11.7;40.1;0;0;0;7.2;0;8.1;14.8;3.5;0;0;0;0;4.3;0;0;7.4;25.2;8.1;6.8;0;0;0;0;0;0;0;0;0;0;0;0;
2951010;Raw;01/03/1979;March;Pluviometer;17.2;8;5;41.8;;;40;1.8;17.2;22.8;0;1.8;0;0;0;0;0;0;0;17.2;6.8;0;0;12.2;3.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;0;0
2951010;Raw;01/02/1979;February;Pluviometer;25;18;8;87.4;;;24;63.4;0;24;25;38.4;0;0;0;0;0;0;0;0;0;0;3.6;6.2;14.2;0;0;0;0;25;0;0;0;11.5;6.8;0;0;15.8;0;4.3;;;
2951010;Raw;01/01/1979;January;Pluviometer;15;24;8;55;;;21.2;33.8;21.2;0;0;33.8;0;0;3.1;4.4;6.2;7.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;4.8;0;0;10.8;3.2;0;0
2951010;Raw;01/12/1978;December;Pluviometer;7.2;5;4;22.5;896.6;1978;22.5;0;22.5;0;0;0;0;0;3.2;5.1;7.2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/11/1978;November;Pluviometer;25.5;18;7;144.9;;;23.5;121.4;23.5;0;80;41.4;0;0;0;23.5;0;0;0;0;0;0;0;0;0;0;0;0;0;25.5;23.2;13.3;18;0;0;0;20.1;21.3;0;0;0;0;
2951010;Raw;01/10/1978;October;Pluviometer;24.8;30;9;99.1;;;40.5;58.6;19.4;21.1;11.1;47.5;0;0;19.4;0;0;0;0;0;0;15.2;5.9;0;0;0;0;0;0;0;8.2;2.9;0;0;0;0;7;0;0;0;6.6;24.8;9.1
2951010;Raw;01/09/1978;September;Pluviometer;23.2;14;5;38.5;;;36.7;1.8;4;32.7;1.8;0;0;0;0;1.8;2.2;0;0;0;0;0;0;0;0;23.2;9.5;0;0;0;0;1.8;0;0;0;0;0;0;0;0;0;0;
2951010;Raw;01/08/1978;August;Pluviometer;44.6;15;9;123.9;;;59.3;64.6;0;59.3;38.1;26.5;0;0;0;0;0;0;0;0;0;0;0;5.6;9.1;0;44.6;0;0;0;8.4;7.5;22.2;0;0;0;0;0;0;0.2;4.8;21.5;0
2951010;Raw;01/07/1978;July;Pluviometer;31;21;12;144.6;;;25.4;119.2;13.2;12.2;78;41.2;10;3.2;0;0;0;0;0;0;0;0;0;5.3;0;0;6.9;0;0;14.2;0;8.5;31;24.3;0;22.1;1.2;0;12.4;5.5;0;0;0
2951010;Raw;01/06/1978;June;Pluviometer;23.2;8;6;83;;;34.2;48.8;23.2;11;28.7;20.1;0;0;0;0;0;0;0;23.2;0;0;0;0;11;0;0;0;0;0;20.3;8.4;0;0;0;10.3;9.8;0;0;0;0;0;
2951010;Raw;01/05/1978;May;Pluviometer;23.5;16;2;28.7;;;5.2;23.5;5.2;0;23.5;0;5.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2951010;Raw;01/04/1978;April;Pluviometer;1.3;30;1;1.3;;;0;1.3;0;0;0;1.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3;
2951010;Raw;01/03/1978;March;Pluviometer;27.8;27;5;71;;;38.9;32.1;30.7;8.2;0;32.1;5.5;25.2;0;0;0;0;0;0;0;0;0;8.2;0;0;0;0;0;0;0;0;0;0;0;0;0;4.3;27.8;0;0;0;0
2951010;Raw;01/02/1978;February;Pluviometer;24.3;3;6;47.7;;;36.4;11.3;33.3;3.1;11.3;0;0;0;24.3;9;0;0;0;0;0;0;0;0;3.1;0;0;5.8;2.4;0;0;3.1;0;0;0;0;0;0;0;0;;;
